file_no	scene_name	character_name	noLines
177and178	Jerry's Apartment	GEORGE	2
177and178	Jerry's Apartment	JERRY	9
177and178	Jerry's Apartment	KRAMER	5
179and180	Back in the courtroom	ELAINE	4
179and180	Back in the courtroom	FRANK	1
179and180	Back in the courtroom	GEORGE	1
179and180	Back in the courtroom	JERRY	4
179and180	Back in the courtroom	KRAMER	1
179and180	Back in the courtroom	PUDDY	1
179and180	Back to the court	GEORGE	1
179and180	Back to the courtroom	GEORGE	1
179and180	Back to the courtroom	JERRY	4
179and180	Back to the courtroom	PETERMAN	1
179and180	Court is starting	GEORGE	3
179and180	Court is starting	JERRY	1
179and180	Elaine is at home using the phone when Jerry calls to tell her the news	ELAINE	6
179and180	Elaine is at home using the phone when Jerry calls to tell her the news	JERRY	6
179and180	Epilogue, on stage in the prison	JERRY	6
179and180	Flash-back from past episode, "The Bubble Boy"	GEORGE	6
179and180	Flash-back from past episode, "The Bubble Boy"	SUSAN	1
179and180	Flash-Back from past episode, "The Fire"	GEORGE	1
179and180	Flash-Back from past episode, "The Implant"	ELAINE	1
179and180	Flash-back from past episode, "The Parking Garage"	JERRY	2
179and180	Flash-back from past episode, "The Rye"	JERRY	3
179and180	Flash-Back from past episode, "The Wig Master"	KRAMER	1
179and180	Flash-Back to "The Soup Nazi" Episode	GEORGE	5
179and180	Flash-Back to "The Soup Nazi" Episode	JERRY	2
179and180	Flash-Back to the "Soup Nazi" episode	ELAINE	2
179and180	George and Jerry attempt a hug outside Mr. Kimbrough's office	GEORGE	1
179and180	George and Jerry attempt a hug outside Mr. Kimbrough's office	JERRY	1
179and180	George is telling his parents the news.	ESTELLE	8
179and180	George is telling his parents the news.	FRANK	3
179and180	George is telling his parents the news.	GEORGE	6
179and180	George's mother, Estelle, tries to butter up Judge Vandelay	ESTELLE	4
179and180	George's parents are packing	ESTELLE	4
179and180	George's parents are packing	FRANK	4
179and180	In a cell, at the Latham County Jail	ELAINE	5
179and180	In a cell, at the Latham County Jail	GEORGE	4
179and180	In a cell, at the Latham County Jail	JERRY	1
179and180	In a cell, at the Latham County Jail	KRAMER	1
179and180	In front of a store, in Latham, Massachusetts	ELAINE	5
179and180	In front of a store, in Latham, Massachusetts	GEORGE	5
179and180	In front of a store, in Latham, Massachusetts	JERRY	8
179and180	In front of a store, in Latham, Massachusetts	KRAMER	3
179and180	Jerry and George are escorted into Mr. Kimbrough's office	GEORGE	15
179and180	Jerry and George are escorted into Mr. Kimbrough's office	JERRY	9
179and180	Jerry and George are sitting in a waiting room at NBC	GEORGE	8
179and180	Jerry and George are sitting in a waiting room at NBC	JERRY	7
179and180	Jerry and George are walking down the sidewalk. Kramer and Elaine drive up.	ELAINE	6
179and180	Jerry and George are walking down the sidewalk. Kramer and Elaine drive up.	GEORGE	7
179and180	Jerry and George are walking down the sidewalk. Kramer and Elaine drive up.	JERRY	10
179and180	Jerry and George are walking down the sidewalk. Kramer and Elaine drive up.	KRAMER	6
179and180	Jerry and George are walking down the sidewalk. Kramer and Elaine drive up.	MAN	1
179and180	Jerry and George at Monks	GEORGE	11
179and180	Jerry and George at Monks	JERRY	9
179and180	Jerry and George at Monks	MAN	1
179and180	Jerry and George at Monks	WOMAN	3
179and180	Jerry and George enter Jerry's apartment	GEORGE	3
179and180	Jerry and George enter Jerry's apartment	JERRY	3
179and180	Jerry is telling his parents the good news about Jerry	HELEN	2
179and180	Jerry is telling his parents the good news about Jerry	JERRY	1
179and180	Jerry is telling his parents the good news about Jerry	MORTY	2
179and180	Jerry listens to his answering machine	GEORGE	11
179and180	Jerry listens to his answering machine	JERRY	11
179and180	Jerry's Apartment	ELAINE	3
179and180	Jerry's Apartment	JERRY	14
179and180	Jerry's Apartment	KRAMER	7
179and180	Jerry's Apartment	NEWMAN	6
179and180	Jerry's parents are packing	HELEN	4
179and180	Jerry's parents are packing	MORTY	4
179and180	New Witness: Elaine's old boyfriend from work	MAN	1
179and180	New Witness: George Steinbrenner	FRANK	1
179and180	New Witness: George Steinbrenner	GEORGE	1
179and180	New Witness: George Steinbrenner	STEINBRENNER	3
179and180	New Witness: George's old girlfriend	WOMAN	2
179and180	New Witness: Mr. Pitt	ELAINE	1
179and180	New Witness: Mr. Pitt	JERRY	1
179and180	New Witness: the victim of the robbery	GEORGE	1
179and180	Outside the plane	ELAINE	1
179and180	Outside the plane	JERRY	3
179and180	The four are at a table. Jerry and Kramer are enjoying some cereal, while they wait for Jackie Chiles.	ELAINE	4
179and180	The four are at a table. Jerry and Kramer are enjoying some cereal, while they wait for Jackie Chiles.	GEORGE	1
179and180	The four are at a table. Jerry and Kramer are enjoying some cereal, while they wait for Jackie Chiles.	JERRY	6
179and180	The four are at a table. Jerry and Kramer are enjoying some cereal, while they wait for Jackie Chiles.	KRAMER	3
179and180	The four are in prison, having a meal	ELAINE	3
179and180	The four are in prison, having a meal	GEORGE	2
179and180	The four are in prison, having a meal	JERRY	3
179and180	The four are in prison, having a meal	KRAMER	2
179and180	The group arrives by limo to the airport	ELAINE	16
179and180	The group arrives by limo to the airport	GEORGE	22
179and180	The group arrives by limo to the airport	JERRY	19
179and180	The group arrives by limo to the airport	KRAMER	7
179and180	The group is sitting at their table at Monks	ELAINE	12
179and180	The group is sitting at their table at Monks	GEORGE	6
179and180	The group is sitting at their table at Monks	JERRY	7
179and180	The group is sitting at their table at Monks	KRAMER	4
179and180	The group, waiting for the jury to decide	ELAINE	2
179and180	The group, waiting for the jury to decide	JERRY	2
179and180	The group, waiting for the jury to decide	KRAMER	1
179and180	The group, walking back to the holding cell	ELAINE	3
179and180	The group, walking back to the holding cell	GEORGE	3
179and180	The group, walking back to the holding cell	JERRY	7
179and180	The group, walking back to the holding cell	KRAMER	2
179and180	The tape plays	ELAINE	1
179and180	The tape plays	GEORGE	1
179and180	The tape plays	JERRY	1
18	A shirtless George is on the table getting a massage from Raymond. George appears extremely uncomfortable.	GEORGE	16
18	Closing monologue.	JERRY	1
18	Daytime - Exterior of a building then inside to a Massage Room	JERRY	10
18	Elaine is in the waiting room -- moving her head and neck around she breathes in through her teeth, a sigh of relief. George walks out very slowly, he appears positively shell-shocked.	ELAINE	1
18	George and Elaine are at the physical therapist's office.	ELAINE	10
18	George and Elaine are at the physical therapist's office.	GEORGE	14
18	George and Jerry are in Roy's office.	GEORGE	10
18	George and Jerry are in Roy's office.	JERRY	8
18	Jerry and Elaine are at Jerry's apartment, Jerry is on the phone.	ELAINE	17
18	Jerry and Elaine are at Jerry's apartment, Jerry is on the phone.	GEORGE	5
18	Jerry and Elaine are at Jerry's apartment, Jerry is on the phone.	JERRY	17
18	Jerry and Elaine are at Jerry's apartment, Jerry is on the phone.	KRAMER	9
18	Jerry and George are at Julianna's office.	GEORGE	1
18	Jerry and George are at Julianna's office.	JERRY	8
18	Jerry and George are at Roy's office.	GEORGE	2
18	Jerry and George are at Roy's office.	JERRY	3
18	Jerry's apartment, Jerry is on the phone.	GEORGE	20
18	Jerry's apartment, Jerry is on the phone.	JERRY	25
18	Jerry's apartment, Jerry is on the phone.	KRAMER	9
18	Jerry, Elaine and George are at the coffee shop.	ELAINE	5
18	Jerry, Elaine and George are at the coffee shop.	GEORGE	4
18	Jerry, Elaine and George are at the coffee shop.	JERRY	6
18	Jerry, Elaine and George are at the coffee shop.	KRAMER	6
18	Jerry, Elaine and George are in Jerry's apartment. George is looking through the fridge.	ELAINE	12
18	Jerry, Elaine and George are in Jerry's apartment. George is looking through the fridge.	GEORGE	9
18	Jerry, Elaine and George are in Jerry's apartment. George is looking through the fridge.	JERRY	16
18	Opening Monologue	JERRY	1
18	Roy, Jerry and George are talking over a woman sleeping in a dental chair.	GEORGE	10
18	Roy, Jerry and George are talking over a woman sleeping in a dental chair.	JERRY	13
19	Closing Monologue	JERRY	1
19	Elaine's Apartment	ELAINE	7
19	Elaine's Apartment	KRAMER	6
19	Jerry's Apartment	ELAINE	45
19	Jerry's Apartment	GEORGE	37
19	Jerry's Apartment	JERRY	64
19	Jerry's Apartment	KRAMER	26
19	Middle Monologue	JERRY	1
19	Monks	GEORGE	14
19	Opening Monologue	JERRY	1
19	Woodhaven	GEORGE	14
19	Woodhaven	JERRY	11
20	setting: condo's guest room	ELAINE	7
20	setting: condo's guest room	JERRY	7
20	setting: condo, morning	ELAINE	15
20	setting: condo, morning	HELEN	24
20	setting: condo, morning	JERRY	22
20	setting: condo, morning	MORTY	10
20	Setting: Florida, evening, condo of Jerry's parents	ELAINE	9
20	Setting: Florida, evening, condo of Jerry's parents	HELEN	46
20	Setting: Florida, evening, condo of Jerry's parents	JACK	21
20	Setting: Florida, evening, condo of Jerry's parents	JERRY	50
20	Setting: Florida, evening, condo of Jerry's parents	MORTY	28
20	Setting: Night club	JERRY	1
20	setting: night club, closing monologue	JERRY	1
20	setting: reception room, evening	ELAINE	4
20	setting: reception room, evening	HELEN	7
20	setting: reception room, evening	JACK	7
20	setting: reception room, evening	JERRY	13
20	setting: reception room, evening	MORTY	9
20	setting: still the condo, later	ELAINE	6
20	setting: still the condo, later	HELEN	10
20	setting: still the condo, later	JACK	16
20	setting: still the condo, later	JERRY	13
20	setting: still the condo, later	MORTY	14
21	Closing monologue; Comedy Club	JERRY	1
21	Comedy Club	JERRY	1
21	Cut back to Jerry and George.	GEORGE	10
21	Cut back to Jerry and George.	JERRY	9
21	Cut to external shot of the plane in flight, then back into the cabin where flight attendants are tending to Gavin, who is lying on the floor.	JERRY	5
21	New scene. Elaine and Farfel are playing 'tug of war' with a jacket.	ELAINE	2
21	New scene. George and Elaine are at the coffee shop after seeing Ponce De Leon. They're obviously uncomfortable alone together.	ELAINE	4
21	New scene. George and Elaine are at the coffee shop after seeing Ponce De Leon. They're obviously uncomfortable alone together.	GEORGE	4
21	New scene. Jerry and Elaine are cleaning Jerry's apartment.	ELAINE	26
21	New scene. Jerry and Elaine are cleaning Jerry's apartment.	GEORGE	16
21	New scene. Jerry and Elaine are cleaning Jerry's apartment.	JERRY	21
21	New scene. Jerry and Elaine are cleaning Jerry's apartment.	KRAMER	4
21	New scene. Jerry and Elaine at in Jerry's apartment.	ELAINE	7
21	New scene. Jerry and Elaine at in Jerry's apartment.	JERRY	11
21	New scene. Jerry and Elaine at in Jerry's apartment.	KRAMER	7
21	New scene. Jerry and George are in line outside the Cine 66 theater.	GEORGE	4
21	New scene. Jerry and George are in line outside the Cine 66 theater.	JERRY	4
21	New scene. Jerry is on an airplane, seated beside a talkative (and inebriated) man.	JERRY	4
21	New scene. Jerry vs. Farfel, part II	JERRY	1
21	New scene. Jerry's apartment, Gavin has come to collect his dog. Farfel is barking as loud as ever.	JERRY	4
21	New scene. Jerry's apartment, Gavin has come to collect his dog. Farfel is barking as loud as ever.	KRAMER	2
21	New scene. Jerry's apartment, he's got all of his furniture up and there's a loud incessant barking coming from the bedroom. Jerry and Farfel are playing 'tug of war' with one of Jerry's sneakers. Elaine is in the kitchen.	ELAINE	24
21	New scene. Jerry's apartment, he's got all of his furniture up and there's a loud incessant barking coming from the bedroom. Jerry and Farfel are playing 'tug of war' with one of Jerry's sneakers. Elaine is in the kitchen.	GEORGE	12
21	New scene. Jerry's apartment, he's got all of his furniture up and there's a loud incessant barking coming from the bedroom. Jerry and Farfel are playing 'tug of war' with one of Jerry's sneakers. Elaine is in the kitchen.	JERRY	30
21	New scene. Jerry's apartment, he's got all of his furniture up and there's a loud incessant barking coming from the bedroom. Jerry and Farfel are playing 'tug of war' with one of Jerry's sneakers. Elaine is in the kitchen.	KRAMER	6
21	New scene. Jerry's at his apartment, on the phone, Farfel is barking.	JERRY	1
21	New scene. Kramer has had a change of heart.	KRAMER	1
21	New scene. Kramer is breaking up with his girlfriend.	KRAMER	1
21	New scene. Monk's, Elaine and George are as bored as before.	ELAINE	5
21	New scene. Monk's, Elaine and George are as bored as before.	GEORGE	7
21	Opening monologue; Comedy Club.	JERRY	1
22	AT MONKS	ELAINE	4
22	AT MONKS	GEORGE	5
22	AT MONKS	JERRY	4
22	BACK TO MONK'S	ELAINE	3
22	BACK TO MONK'S	GEORGE	3
22	BACK TO MONK'S	JERRY	3
22	BACK TO MONK'S	KRAMER	1
22	BACK TO MONKS	JERRY	1
22	CLOSING MONOLOGUE	JERRY	1
22	FLASHBACK TO HIGH SCHOOL LOCKER ROOM	GEORGE	4
22	FLASHBACK TO LOCKER ROOM	GEORGE	1
22	FLASHBACK TO LOCKER ROOM	JERRY	2
22	IN MONKS WITH SHERRY	JERRY	6
22	JERRY'S APARTMENT	ELAINE	10
22	JERRY'S APARTMENT	GEORGE	9
22	JERRY'S APARTMENT	JERRY	31
22	JERRY'S APARTMENT	KRAMER	11
22	KRAMER'S APARTMENT	JERRY	1
22	KRAMER'S APARTMENT	KRAMER	3
22	LIBRARY	ELAINE	2
22	LIBRARY	GEORGE	10
22	LIBRARY	JERRY	21
22	LIBRARY	KRAMER	18
22	MIDDLE MONOLOGUE	JERRY	1
22	OPENING MONOLOGUE	JERRY	1
22	PENDANT PUBLISHING OFFICES	ELAINE	7
22	THE LOCKER ROOM	GEORGE	5
22	THE LOCKER ROOM	JERRY	2
23	ACT ONE SCENE A INT. ESCALATOR - GOING DOWN TO A GARAGE. IN SINGLE FILE: GEORGE, JERRY AND ELAINE, WHO'S CARRYING A PLASTIC BAG WITH GOLDFISH, AND KRAMER WHO'S HAVING A ROUGH TIME WITH A LARGE, HEAVY BOX.	ELAINE	2
23	ACT ONE SCENE A INT. ESCALATOR - GOING DOWN TO A GARAGE. IN SINGLE FILE: GEORGE, JERRY AND ELAINE, WHO'S CARRYING A PLASTIC BAG WITH GOLDFISH, AND KRAMER WHO'S HAVING A ROUGH TIME WITH A LARGE, HEAVY BOX.	GEORGE	2
23	ACT ONE SCENE A INT. ESCALATOR - GOING DOWN TO A GARAGE. IN SINGLE FILE: GEORGE, JERRY AND ELAINE, WHO'S CARRYING A PLASTIC BAG WITH GOLDFISH, AND KRAMER WHO'S HAVING A ROUGH TIME WITH A LARGE, HEAVY BOX.	JERRY	2
23	ACT ONE SCENE A INT. ESCALATOR - GOING DOWN TO A GARAGE. IN SINGLE FILE: GEORGE, JERRY AND ELAINE, WHO'S CARRYING A PLASTIC BAG WITH GOLDFISH, AND KRAMER WHO'S HAVING A ROUGH TIME WITH A LARGE, HEAVY BOX.	KRAMER	1
23	ACT ONE SCENE B INT. PARKING GARAGE - CONTINUOUS JERRY, GEORGE, ELAINE AND KRAMER.	ELAINE	30
23	ACT ONE SCENE B INT. PARKING GARAGE - CONTINUOUS JERRY, GEORGE, ELAINE AND KRAMER.	GEORGE	28
23	ACT ONE SCENE B INT. PARKING GARAGE - CONTINUOUS JERRY, GEORGE, ELAINE AND KRAMER.	JERRY	41
23	ACT ONE SCENE B INT. PARKING GARAGE - CONTINUOUS JERRY, GEORGE, ELAINE AND KRAMER.	KRAMER	32
23	ACT TWO SCENE C INT. SECURITY GUARD'S OFFICE - A SMALL ROOM WITH A DESK AND A CHAIR. JERRY PLEADS FOR HIS RELEASE.	JERRY	7
23	ACT TWO SCENE D INT. PARKING GARAGE - GEORGE, KRAMER, AND ELAINE.	ELAINE	3
23	ACT TWO SCENE D INT. PARKING GARAGE - GEORGE, KRAMER, AND ELAINE.	GEORGE	7
23	ACT TWO SCENE D INT. PARKING GARAGE - GEORGE, KRAMER, AND ELAINE.	KRAMER	4
23	ACT TWO SCENE E INT. SECURITY OFFICE - JERRY AND THE SECURITY GUARD.	JERRY	4
23	ACT TWO SCENE F INT. PARKING GARAGE - ELAINE, LOOKING FOR JERRY. SHE'S TALKING TO AN OLDER BLACK MAN ABOUT TO GET IN HIS CAR.	ELAINE	5
23	ACT TWO SCENE G INT. SECURITY SHACK	JERRY	2
23	ACT TWO SCENE H INT. PARKING GARAGE - GEORGE AND KRAMER, STILL LOOKING FOR THE CAR.	GEORGE	3
23	ACT TWO SCENE H INT. PARKING GARAGE - GEORGE AND KRAMER, STILL LOOKING FOR THE CAR.	KRAMER	5
23	ACT TWO SCENE J INT. SECURITY OFFICE - GEORGE BEING LED IN BY THE SECURITY GUARD.	GEORGE	2
23	ACT TWO SCENE J INT. SECURITY OFFICE - GEORGE BEING LED IN BY THE SECURITY GUARD.	JERRY	1
23	ACT TWO SCENE K INT. PARKING GARAGE - KRAMER, WANDERING AIMLESSLY.	KRAMER	1
23	ACT TWO SCENE L INT. PARKING GARAGE	ELAINE	1
23	ACT TWO SCENE M INT. PARKING GARAGE - JERRY AND GEORGE ARE BACK IN THE GARAGE EACH HOLDING THEIR SUMMONS.	ELAINE	14
23	ACT TWO SCENE M INT. PARKING GARAGE - JERRY AND GEORGE ARE BACK IN THE GARAGE EACH HOLDING THEIR SUMMONS.	GEORGE	14
23	ACT TWO SCENE M INT. PARKING GARAGE - JERRY AND GEORGE ARE BACK IN THE GARAGE EACH HOLDING THEIR SUMMONS.	JERRY	11
23	ACT TWO SCENE N INT. PARKING GARAGE - MINUTES LATER LONG SHOT OF CAR - THE BRAKES SQUEAL AND THE CAR COMES TO AN ABRUPT STOP, THEN GEORGE, ELAINE, AND JERRY GET OUT.	ELAINE	4
23	ACT TWO SCENE N INT. PARKING GARAGE - MINUTES LATER LONG SHOT OF CAR - THE BRAKES SQUEAL AND THE CAR COMES TO AN ABRUPT STOP, THEN GEORGE, ELAINE, AND JERRY GET OUT.	GEORGE	4
23	ACT TWO SCENE N INT. PARKING GARAGE - MINUTES LATER LONG SHOT OF CAR - THE BRAKES SQUEAL AND THE CAR COMES TO AN ABRUPT STOP, THEN GEORGE, ELAINE, AND JERRY GET OUT.	JERRY	3
23	ACT TWO SCENE P INT. PARKING GARAGE - ONE HOUR LATER SAME SHOT - BUT NO FISH. IN THE DISTANCE WE CAN MAKE OUT KRAMER STRUGGLING WITH THE AIR-CONDITIONER. JERRY TAPS ELAINE WITH HIS ELBOW. ELAINE TAPS GEORGE. WE STAY ON KRAMER AS HE GETS CLOSER.	GEORGE	5
23	ACT TWO SCENE P INT. PARKING GARAGE - ONE HOUR LATER SAME SHOT - BUT NO FISH. IN THE DISTANCE WE CAN MAKE OUT KRAMER STRUGGLING WITH THE AIR-CONDITIONER. JERRY TAPS ELAINE WITH HIS ELBOW. ELAINE TAPS GEORGE. WE STAY ON KRAMER AS HE GETS CLOSER.	JERRY	2
23	ACT TWO SCENE P INT. PARKING GARAGE - ONE HOUR LATER SAME SHOT - BUT NO FISH. IN THE DISTANCE WE CAN MAKE OUT KRAMER STRUGGLING WITH THE AIR-CONDITIONER. JERRY TAPS ELAINE WITH HIS ELBOW. ELAINE TAPS GEORGE. WE STAY ON KRAMER AS HE GETS CLOSER.	KRAMER	8
24	Dream Cafe. Babu anxiously looking out the window. Jerry comes in.	JERRY	7
24	Dream Cafe. Babu is at the window looking gloomy. Jerry comes in.	JERRY	3
24	Dream Cafe. Babu is cleaning and singing -- Jerry is seemingly enjoying Babu's singing as Elaine gets distracted from the IQ test.	ELAINE	5
24	Dream Cafe. Babu is cleaning and singing -- Jerry is seemingly enjoying Babu's singing as Elaine gets distracted from the IQ test.	JERRY	8
24	Dream Cafe. Babu is looking at Jerry as he eats.	JERRY	6
24	Elaine is giving the test back to George.	ELAINE	2
24	Elaine is giving the test back to George.	GEORGE	14
24	George and Jerry are standing outside in the street. Across the street there is a restaurant called Dream Cafe. Sign says Grand opening.	GEORGE	18
24	George and Jerry are standing outside in the street. Across the street there is a restaurant called Dream Cafe. Sign says Grand opening.	JERRY	17
24	George is taking a test in Monica's bedroom.	ELAINE	4
24	George is taking a test in Monica's bedroom.	GEORGE	9
24	George, Jerry and Kramer are standing across the street. Kramer has no jacket on.	ELAINE	4
24	George, Jerry and Kramer are standing across the street. Kramer has no jacket on.	GEORGE	3
24	George, Jerry and Kramer are standing across the street. Kramer has no jacket on.	JERRY	7
24	George, Jerry and Kramer are standing across the street. Kramer has no jacket on.	KRAMER	2
24	Jerry is eating at the Dream Cafe. Babu fills the water for Jerry.	ELAINE	14
24	Jerry is eating at the Dream Cafe. Babu fills the water for Jerry.	JERRY	10
24	Jerry is eating at the Dream Cafe. Babu fills the water for Jerry.	KRAMER	19
24	Jerry's apartment, Jerry and Elaine. Jerry is looking Dream cafe with binoculars. There's a sign on the window: Closed for renovation.	ELAINE	12
